,content_id,content_title,content_type,duration,avg_rating,cast/producer_for_anime,director/studio_for_anime,content_genres,content_description,release_year
6896,1992,Chou Kousoku Gran Doll,OVA,29 min. per ep.,5.64,"Bandai Visual, Zero-G Room",Unknown,"Action, Comedy, Mecha, School","R+ - Mild Nudity
Chou Kousoku Gran Doll is a OVA. Genre: Action, Comedy, Mecha, School. Produced by Bandai Visual, Zero-G Room, Studio: Unknown.",1997
6897,9502,Egao no Hana,Music,2 min.,5.75,NHK,Unknown,"Music, Kids","G - All Ages
Egao no Hana is a Music. Genre: Music, Kids. Produced by NHK, Studio: Unknown.",2010
6898,23259,Gundam: G no Reconguista,TV,24 min. per ep.,5.81,"Sotsu, Mainichi Broadcasting System, Tohokushinsha Film Corporation",Sunrise,"Action, Sci-Fi, Space, Mecha","PG-13 - Teens 13 or older
Gundam: G no Reconguista is a TV. Genre: Action, Sci-Fi, Space, Mecha. Produced by Sotsu, Mainichi Broadcasting System, Tohokushinsha Film Corporation, Studio: Sunrise.",2014
6899,31769,Kojiki: Hyuuga-hen,Movie,12 min.,5.84,NHK,Unknown,Historical,"G - All Ages
Kojiki: Hyuuga-hen is a Movie. Genre: Historical. Produced by NHK, Studio: Unknown.",
6900,2278,Mahou Yuugi 3D,OVA,30 min.,5.78,"Starchild Records, Imagica",AIC,"Comedy, Magic","PG-13 - Teens 13 or older
Mahou Yuugi 3D is a OVA. Genre: Comedy, Magic. Produced by Starchild Records, Imagica, Studio: AIC.",2001
6901,6907,Mikan-Seijin,TV,22 sec. per ep.,5.63,Unknown,Unknown,Comedy,"G - All Ages
Mikan-Seijin is a TV. Genre: Comedy. Produced by Unknown, Studio: Unknown.",
6902,20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,Special,10 min.,5.86,Bandai,Sunrise,"Mecha, Military","PG-13 - Teens 13 or older
Mobile Suit Gundam: Zeonic Front - Indignation of Zeon. is a Special. Genre: Mecha, Military. Produced by Bandai, Studio: Sunrise.",2001
6903,3328,School Days: Magical Heart Kokoro-chan,OVA,25 min.,5.77,"Avex Entertainment, Marvelous, Lantis, Pony Canyon",TNK,"Comedy, Parody, Magic, Ecchi","R+ - Mild Nudity
School Days: Magical Heart Kokoro-chan is a OVA. Genre: Comedy, Parody, Magic, Ecchi. Produced by Avex Entertainment, Marvelous, Lantis, Pony Canyon, Studio: TNK.",2008
6904,23595,Seihou Tenshi Angel Links Special,Special,6 min.,5.6,Bandai Visual,Sunrise,"Comedy, Sci-Fi, Space","PG-13 - Teens 13 or older
Seihou Tenshi Angel Links Special is a Special. Genre: Comedy, Sci-Fi, Space. Produced by Bandai Visual, Studio: Sunrise.",2010
6905,21009,Sekai de Ichiban Tsuyoku Naritai! Specials,Special,4 min. per ep.,5.81,"Movic, Earth Star Entertainment",Arms,"Action, Ecchi, Sports","R+ - Mild Nudity
Sekai de Ichiban Tsuyoku Naritai! Specials is a Special. Genre: Action, Ecchi, Sports. Produced by Movic, Earth Star Entertainment, Studio: Arms.",2013
6906,28631,Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!,ONA,1 min. per ep.,5.82,Unknown,"Khara, CyberConnect2",Action,"G - All Ages
Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu! is a ONA. Genre: Action. Produced by Unknown, Studio: Khara, CyberConnect2.",2014
6907,6607,Superflat First Love,Special,3 min.,5.78,Unknown,Unknown,"Adventure, Fantasy","G - All Ages
Superflat First Love is a Special. Genre: Adventure, Fantasy. Produced by Unknown, Studio: Unknown.",2009
6908,21775,Yugami-kun ni wa Tomodachi ga Inai,ONA,30 sec. per ep.,5.83,Unknown,A-1 Pictures,"Slice of Life, Comedy, Romance, School","PG-13 - Teens 13 or older
Yugami-kun ni wa Tomodachi ga Inai is a ONA. Genre: Slice of Life, Comedy, Romance, School. Produced by Unknown, Studio: A-1 Pictures.",2013
6909,3430,Blame! Prologue,OVA,4 min. per ep.,5.65,Unknown,Production I.G,"Action, Mecha, Sci-Fi","PG-13 - Teens 13 or older
Blame! Prologue is a OVA. Genre: Action, Mecha, Sci-Fi. Produced by Unknown, Studio: Production I.G.",2007
6910,29585,Chikotan,Movie,11 min.,5.49,Unknown,Unknown,"Music, Psychological","G - All Ages
Chikotan is a Movie. Genre: Music, Psychological. Produced by Unknown, Studio: Unknown.",
6911,17267,Futari wa Milky Holmes,TV,12 min. per ep.,5.85,"Sotsu, Nomad, Bushiroad, Chrono Gear Creative, Bushiroad Music",J.C.Staff,"Comedy, Mystery, Super Power","PG-13 - Teens 13 or older
Futari wa Milky Holmes is a TV. Genre: Comedy, Mystery, Super Power. Produced by Sotsu, Nomad, Bushiroad, Chrono Gear Creative, Bushiroad Music, Studio: J.C.Staff.",2013
6912,1933,Growlanser IV: Wayfarer of the Time,OVA,30 min.,5.77,Atlus,"feel., Zexcs",Action,"PG-13 - Teens 13 or older
Growlanser IV: Wayfarer of the Time is a OVA. Genre: Action. Produced by Atlus, Studio: feel., Zexcs.",2005
6913,10958,High Score,TV,3 min. per ep.,5.73,Unknown,DLE,"Comedy, Shoujo","PG-13 - Teens 13 or older
High Score is a TV. Genre: Comedy, Shoujo. Produced by Unknown, Studio: DLE.",2011
6914,31300,Irodorimidori: Change Our Mirai!,Music,2 min.,5.69,Unknown,Trigger,Music,"PG-13 - Teens 13 or older
Irodorimidori: Change Our Mirai! is a Music. Genre: Music. Produced by Unknown, Studio: Trigger.",2015
6915,1271,Kyoukasho ni Nai!,OVA,39 min. per ep.,5.76,Toei Video,AIC,"Comedy, Romance, Ecchi, School","R+ - Mild Nudity
Kyoukasho ni Nai! is a OVA. Genre: Comedy, Romance, Ecchi, School. Produced by Toei Video, Studio: AIC.",1998
6916,21421,Mahou Shoujo Taisen,TV,4 min. per ep.,5.81,Unknown,Gainax,Magic,"PG-13 - Teens 13 or older
Mahou Shoujo Taisen is a TV. Genre: Magic. Produced by Unknown, Studio: Gainax.",2014
6917,15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,OVA,8 min.,5.66,Unknown,Unknown,"Action, Fantasy, Shounen","G - All Ages
Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus is a OVA. Genre: Action, Fantasy, Shounen. Produced by Unknown, Studio: Unknown.",2005
6918,9826,Okubyou na Venus,OVA,20 min.,5.64,Unknown,Toei Animation,Music,"G - All Ages
Okubyou na Venus is a OVA. Genre: Music. Produced by Unknown, Studio: Toei Animation.",1986
6919,4103,Oval x Over,OVA,4 min.,5.7,Unknown,Production I.G,Cars,"PG-13 - Teens 13 or older
Oval x Over is a OVA. Genre: Cars. Produced by Unknown, Studio: Production I.G.",2005
6920,3736,Parappa the Rapper,TV,20 min. per ep.,5.93,Aniplex,"J.C.Staff, Production I.G","Comedy, Fantasy","PG - Children
Parappa the Rapper is a TV. Genre: Comedy, Fantasy. Produced by Aniplex, Studio: J.C.Staff, Production I.G.",2001
6921,23029,Popful Mail,Music,5 min.,5.81,Sega,Studio Fantasia,"Comedy, Fantasy, Music","PG-13 - Teens 13 or older
Popful Mail is a Music. Genre: Comedy, Fantasy, Music. Produced by Sega, Studio: Studio Fantasia.",
6922,3821,Portable Kuukou,Music,3 min.,5.72,Unknown,Studio Ghibli,"Sci-Fi, Music, Space","G - All Ages
Portable Kuukou is a Music. Genre: Sci-Fi, Music, Space. Produced by Unknown, Studio: Studio Ghibli.",2004
6923,2522,Rakushou! Hyper Doll,OVA,28 min. per ep.,5.76,Triangle Staff,Unknown,"Magic, Adventure, Comedy, Sci-Fi, Shounen","PG-13 - Teens 13 or older
Rakushou! Hyper Doll is a OVA. Genre: Magic, Adventure, Comedy, Sci-Fi, Shounen. Produced by Triangle Staff, Studio: Unknown.",1995
6924,2311,Shounen Kenya,Movie,1 hr. 49 min.,5.45,Unknown,Toei Animation,Adventure,"PG - Children
Shounen Kenya is a Movie. Genre: Adventure. Produced by Unknown, Studio: Toei Animation.",1984
6925,31073,Show By Rock!!: Plasmagica na Gogo,ONA,1 min. per ep.,5.85,Sanrio,Unknown,Comedy,"G - All Ages
Show By Rock!!: Plasmagica na Gogo is a ONA. Genre: Comedy. Produced by Sanrio, Studio: Unknown.",2013
6926,1766,Youseiki Suikoden,OVA,45 min.,5.74,"Konami, Kadokawa Shoten",J.C.Staff,"Action, Martial Arts, Fantasy","R - 17+ (violence & profanity)
Youseiki Suikoden is a OVA. Genre: Action, Martial Arts, Fantasy. Produced by Konami, Kadokawa Shoten, Studio: J.C.Staff.",1993
6927,10813,Alps no Shoujo Heidi Pilot,Special,5 min.,5.48,TCJ,Unknown,"Comedy, Drama, Slice of Life","G - All Ages
Alps no Shoujo Heidi Pilot is a Special. Genre: Comedy, Drama, Slice of Life. Produced by TCJ, Studio: Unknown.",
6928,16169,Choboraunyopomi Gekijou Ai Mai Mii,TV,3 min. per ep.,5.88,"AT-X, Takeshobo, Dream Creation, SPO Entertainment",Seven,"Comedy, Slice of Life","PG-13 - Teens 13 or older
Choboraunyopomi Gekijou Ai Mai Mii is a TV. Genre: Comedy, Slice of Life. Produced by AT-X, Takeshobo, Dream Creation, SPO Entertainment, Studio: Seven.",2013
6929,4967,Choujin Locke: Mirror Ring,OVA,1 hr.,5.68,Unknown,Unknown,"Action, Sci-Fi, Super Power","PG-13 - Teens 13 or older
Choujin Locke: Mirror Ring is a OVA. Genre: Action, Sci-Fi, Super Power. Produced by Unknown, Studio: Unknown.",2000
6930,30967,Chuumon no Ooi Ryouriten (1993),Movie,21 min.,5.6,Unknown,Unknown,"Horror, Supernatural, Fantasy","G - All Ages
Chuumon no Ooi Ryouriten (1993) is a Movie. Genre: Horror, Supernatural, Fantasy. Produced by Unknown, Studio: Unknown.",1993
6931,31157,ClassicaLoid,TV,24 min. per ep.,6.48,"NHK, Bandai Namco Pictures",Sunrise,"Music, Comedy","PG-13 - Teens 13 or older
ClassicaLoid is a TV. Genre: Music, Comedy. Produced by NHK, Bandai Namco Pictures, Studio: Sunrise.",2016
6932,31467,Grendizer Giga,ONA,1 min.,5.6,Unknown,Unknown,"Action, Mecha","R+ - Mild Nudity
Grendizer Giga is a ONA. Genre: Action, Mecha. Produced by Unknown, Studio: Unknown.",2015
6933,2876,Hoshi no Orpheus,Movie,1 hr. 20 min.,5.45,Sanrio,Unknown,"Fantasy, Kids","PG - Children
Hoshi no Orpheus is a Movie. Genre: Fantasy, Kids. Produced by Sanrio, Studio: Unknown.",1979
6934,17387,Imokawa Mukuzo: Genkanban no Maki,Movie,5 min.,5.72,Unknown,Unknown,Comedy,"G - All Ages
Imokawa Mukuzo: Genkanban no Maki is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",
6935,5878,Love Position: Halley Densetsu,OVA,1 hr. 33 min.,5.74,Tezuka Productions,Unknown,"Fantasy, Sci-Fi","PG-13 - Teens 13 or older
Love Position: Halley Densetsu is a OVA. Genre: Fantasy, Sci-Fi. Produced by Tezuka Productions, Studio: Unknown.",1985
6936,4104,Mini Moni the TV,TV,1 min. per ep.,5.72,Unknown,Unknown,Comedy,"G - All Ages
Mini Moni the TV is a TV. Genre: Comedy. Produced by Unknown, Studio: Unknown.",2003
6937,4929,Next Senki Ehrgeiz,TV,25 min. per ep.,5.61,"Bandai Visual, BeSTACK, d-rights",Studio Deen,"Action, Sci-Fi, Space, Mecha","PG-13 - Teens 13 or older
Next Senki Ehrgeiz is a TV. Genre: Action, Sci-Fi, Space, Mecha. Produced by Bandai Visual, BeSTACK, d-rights, Studio: Studio Deen.",1997
6938,33213,Onizushi,ONA,4 min. per ep.,5.75,Unknown,Robot Communications,"Comedy, Demons","PG - Children
Onizushi is a ONA. Genre: Comedy, Demons. Produced by Unknown, Studio: Robot Communications.",2016
6939,6513,Ravex in Tezuka World,OVA,18 min.,5.78,Avex Entertainment,Unknown,"Space, Music","G - All Ages
Ravex in Tezuka World is a OVA. Genre: Space, Music. Produced by Avex Entertainment, Studio: Unknown.",
6940,15127,Sakura Taisen: Kanadegumi,Music,2 min.,5.76,Unknown,A-1 Pictures,"Music, Shoujo","PG-13 - Teens 13 or older
Sakura Taisen: Kanadegumi is a Music. Genre: Music, Shoujo. Produced by Unknown, Studio: A-1 Pictures.",2012
6941,10373,Soul Link Picture Drama,Special,4 min. per ep.,5.71,"Mellow Head, Picture Magic",Unknown,"Romance, Sci-Fi","PG-13 - Teens 13 or older
Soul Link Picture Drama is a Special. Genre: Romance, Sci-Fi. Produced by Mellow Head, Picture Magic, Studio: Unknown.",2006
6942,4718,AIKa: Special Trial,Special,10 min.,5.74,Studio Fantasia,Unknown,Ecchi,"R+ - Mild Nudity
AIKa: Special Trial is a Special. Genre: Ecchi. Produced by Studio Fantasia, Studio: Unknown.",1998
6943,281,Akane Maniax,OVA,27 min. per ep.,5.79,"Lantis, Age",Unknown,"Comedy, Mecha, Romance","PG-13 - Teens 13 or older
Akane Maniax is a OVA. Genre: Comedy, Mecha, Romance. Produced by Lantis, Age, Studio: Unknown.",2004
6944,11087,Awake,Special,3 min. per ep.,5.55,Studio AWAKE,Unknown,"Action, Mecha, Parody, Sci-Fi","R+ - Mild Nudity
Awake is a Special. Genre: Action, Mecha, Parody, Sci-Fi. Produced by Studio AWAKE, Studio: Unknown.",1984
6945,13041,Battle Break,ONA,18 min.,5.65,Unknown,OLM,"Action, Kids","G - All Ages
Battle Break is a ONA. Genre: Action, Kids. Produced by Unknown, Studio: OLM.",2011
6946,3625,Battle Royal High School,OVA,59 min.,5.7,"Tokuma Shoten, D.A.S.T.",AIC,"Action, Horror, Super Power, Demons, Supernatural, Martial Arts","R+ - Mild Nudity
Battle Royal High School is a OVA. Genre: Action, Horror, Super Power, Demons, Supernatural, Martial Arts. Produced by Tokuma Shoten, D.A.S.T., Studio: AIC.",1987
6947,13407,Doudou,OVA,10 min. per ep.,5.64,Unknown,Unknown,Fantasy,"G - All Ages
Doudou is a OVA. Genre: Fantasy. Produced by Unknown, Studio: Unknown.",2018
6948,8554,Hashire Melos,Special,1 hr. 7 min.,5.79,Visual 80,Toei Animation,"Historical, Drama","PG-13 - Teens 13 or older
Hashire Melos is a Special. Genre: Historical, Drama. Produced by Visual 80, Studio: Toei Animation.",1981
6949,13249,Lupin VIII,Special,22 min.,5.71,Unknown,TMS Entertainment,"Adventure, Comedy, Shounen","PG-13 - Teens 13 or older
Lupin VIII is a Special. Genre: Adventure, Comedy, Shounen. Produced by Unknown, Studio: TMS Entertainment.",2012
6950,33549,Mame-Mofu Collab Animation,ONA,2 min.,5.53,Unknown,Unknown,Comedy,"G - All Ages
Mame-Mofu Collab Animation is a ONA. Genre: Comedy. Produced by Unknown, Studio: Unknown.",
6951,21427,Minna Atsumare! Falcom Gakuen,TV,2 min. per ep.,5.85,DAX Production,Unknown,"Parody, Comedy, School, Seinen","PG-13 - Teens 13 or older
Minna Atsumare! Falcom Gakuen is a TV. Genre: Parody, Comedy, School, Seinen. Produced by DAX Production, Studio: Unknown.",2014
6952,1936,Misute♡naide Daisy,TV,24 min. per ep.,5.66,Unknown,Studio Deen,"Sci-Fi, Comedy, Romance, Shounen","PG-13 - Teens 13 or older
Misute♡naide Daisy is a TV. Genre: Sci-Fi, Comedy, Romance, Shounen. Produced by Unknown, Studio: Studio Deen.",1997
6953,3496,Ougon no Hou: El Cantare no Rekishikan,Movie,1 hr. 50 min.,5.31,Group TAC,Unknown,"Historical, Fantasy","G - All Ages
Ougon no Hou: El Cantare no Rekishikan is a Movie. Genre: Historical, Fantasy. Produced by Group TAC, Studio: Unknown.",2003
6954,31549,Peeping Life TV: Season 1??,TV,23 min. per ep.,5.77,Unknown,"Tatsunoko Production, CoMix Wave Films, FOREST Hunting One","Comedy, Slice of Life","G - All Ages
Peeping Life TV: Season 1?? is a TV. Genre: Comedy, Slice of Life. Produced by Unknown, Studio: Tatsunoko Production, CoMix Wave Films, FOREST Hunting One.",2015
6955,21771,Romantica Clock,Special,1 min. per ep.,5.8,TV Tokyo,Unknown,Shoujo,"G - All Ages
Romantica Clock is a Special. Genre: Shoujo. Produced by TV Tokyo, Studio: Unknown.",2014
6956,16247,Satsujin Kippu wa Heart-iro,OVA,50 min.,5.62,Nihon Eizo,"Nippon Animation, Studio WHO","Mystery, Shoujo","PG-13 - Teens 13 or older
Satsujin Kippu wa Heart-iro is a OVA. Genre: Mystery, Shoujo. Produced by Nihon Eizo, Studio: Nippon Animation, Studio WHO.",1990
6957,32564,Tokiwa Kitareri!!,Special,30 sec.,5.69,Unknown,J.C.Staff,"Action, Magic, Shounen","PG-13 - Teens 13 or older
Tokiwa Kitareri!! is a Special. Genre: Action, Magic, Shounen. Produced by Unknown, Studio: J.C.Staff.",2016
6958,30920,Utopa,Movie,23 min.,5.7,Unknown,Studio 4°C,Sci-Fi,"Not Rated
Utopa is a Movie. Genre: Sci-Fi. Produced by Unknown, Studio: Studio 4°C.",2016
6959,5232,Band of Ninja,Movie,2 hr. 15 min.,5.63,Unknown,Unknown,Action,"R - 17+ (violence & profanity)
Band of Ninja is a Movie. Genre: Action. Produced by Unknown, Studio: Unknown.",1967
6960,10375,Denshinbashira no Okaasan,Movie,10 min.,5.66,Unknown,Unknown,Drama,"G - All Ages
Denshinbashira no Okaasan is a Movie. Genre: Drama. Produced by Unknown, Studio: Unknown.",
6961,4147,Doggy Poo,Movie,34 min.,5.82,Itasca Studio,Unknown,"Kids, Fantasy","G - All Ages
Doggy Poo is a Movie. Genre: Kids, Fantasy. Produced by Itasca Studio, Studio: Unknown.",2003
6962,21821,Fuuun Ishin Dai☆Shogun,TV,24 min. per ep.,5.8,Unknown,"J.C.Staff, A.C.G.T.","Action, Historical, Mecha","R - 17+ (violence & profanity)
Fuuun Ishin Dai☆Shogun is a TV. Genre: Action, Historical, Mecha. Produced by Unknown, Studio: J.C.Staff, A.C.G.T..",2014
6963,9053,Ice Movie,Movie,1 hr. 42 min.,5.67,Unknown,PPM,"Action, Sci-Fi, Military","R - 17+ (violence & profanity)
Ice Movie is a Movie. Genre: Action, Sci-Fi, Military. Produced by Unknown, Studio: PPM.",2008
6964,13309,Kyoto Animation: Hoshi-hen,Special,30 sec.,5.76,"Lantis, Animation Do",Kyoto Animation,Fantasy,"G - All Ages
Kyoto Animation: Hoshi-hen is a Special. Genre: Fantasy. Produced by Lantis, Animation Do, Studio: Kyoto Animation.",2011
6965,33274,Onara Gorou,TV,3 min. per ep.,5.62,Unknown,ILCA,Comedy,"PG - Children
Onara Gorou is a TV. Genre: Comedy. Produced by Unknown, Studio: ILCA.",2016
6966,13427,PES: Peace Eco Smile,ONA,3 min. per ep.,5.73,Unknown,Studio 4°C,"Slice of Life, Space","G - All Ages
PES: Peace Eco Smile is a ONA. Genre: Slice of Life, Space. Produced by Unknown, Studio: Studio 4°C.",2012
6967,611,Platonic Chain,TV,6 min. per ep.,5.67,ACiD FiLM,Unknown,"Sci-Fi, Slice of Life","PG-13 - Teens 13 or older
Platonic Chain is a TV. Genre: Sci-Fi, Slice of Life. Produced by ACiD FiLM, Studio: Unknown.",2002
6968,16251,Shinkai no Kantai: Submarine 707,OVA,46 min.,5.73,Unknown,"J.C.Staff, Toei Animation","Action, Adventure, Military, Sci-Fi","Not Rated
Shinkai no Kantai: Submarine 707 is a OVA. Genre: Action, Adventure, Military, Sci-Fi. Produced by Unknown, Studio: J.C.Staff, Toei Animation.",1997
6969,6038,Transformers Zone,OVA,23 min.,5.72,Unknown,Unknown,"Mecha, Sci-Fi","PG-13 - Teens 13 or older
Transformers Zone is a OVA. Genre: Mecha, Sci-Fi. Produced by Unknown, Studio: Unknown.",1990
6970,1183,Variable Geo,OVA,30 min. per ep.,5.75,"KSS, Chaos Project",Unknown,"Action, Ecchi, Martial Arts, Shounen, Super Power","R+ - Mild Nudity
Variable Geo is a OVA. Genre: Action, Ecchi, Martial Arts, Shounen, Super Power. Produced by KSS, Chaos Project, Studio: Unknown.",1996
6971,1442,Alexander Senki,TV,20 min. per ep.,5.8,"Kadokawa Shoten, TBS",Madhouse,"Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural","R+ - Mild Nudity
Alexander Senki is a TV. Genre: Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural. Produced by Kadokawa Shoten, TBS, Studio: Madhouse.",1999
6972,16936,Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.,ONA,3 min.,5.72,Unknown,Charaction,Comedy,"PG-13 - Teens 13 or older
Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan. is a ONA. Genre: Comedy. Produced by Unknown, Studio: Charaction.",2012
6973,695,Canvas: Sepia-iro no Motif,OVA,30 min. per ep.,5.77,"Studio Kyuuma, KENMedia",Unknown,"Comedy, Romance, Slice of Life","R+ - Mild Nudity
Canvas: Sepia-iro no Motif is a OVA. Genre: Comedy, Romance, Slice of Life. Produced by Studio Kyuuma, KENMedia, Studio: Unknown.",2001
6974,9629,Cyborg 009: The Reopening,Special,4 min.,5.66,Unknown,Production I.G,"Action, Adventure, Mecha, Sci-Fi, Shounen","PG-13 - Teens 13 or older
Cyborg 009: The Reopening is a Special. Genre: Action, Adventure, Mecha, Sci-Fi, Shounen. Produced by Unknown, Studio: Production I.G.",2010
6975,17513,Diabolik Lovers,TV,15 min. per ep.,5.71,"Frontier Works, Idea Factory, Showgate",Zexcs,"Harem, School, Shoujo, Vampire","R - 17+ (violence & profanity)
Diabolik Lovers is a TV. Genre: Harem, School, Shoujo, Vampire. Produced by Frontier Works, Idea Factory, Showgate, Studio: Zexcs.",2013
6976,11511,Evidence,Music,4 min.,5.6,Unknown,Unknown,Music,"G - All Ages
Evidence is a Music. Genre: Music. Produced by Unknown, Studio: Unknown.",2011
6977,25943,Hacka Doll,Special,1 min. per ep.,5.7,Unknown,Trigger,Fantasy,"PG-13 - Teens 13 or older
Hacka Doll is a Special. Genre: Fantasy. Produced by Unknown, Studio: Trigger.",2014
6978,8659,I&#039;m Here with You,Music,4 min.,5.62,NHK,Unknown,"Music, Kids","G - All Ages
I&#039;m Here with You is a Music. Genre: Music, Kids. Produced by NHK, Studio: Unknown.",
6979,1831,Iczer-Girl Iczelion,OVA,27 min. per ep.,5.73,KSS,Unknown,"Action, Adventure, Sci-Fi","R+ - Mild Nudity
Iczer-Girl Iczelion is a OVA. Genre: Action, Adventure, Sci-Fi. Produced by KSS, Studio: Unknown.",1995
6980,31310,Ishikeri,Movie,5 min.,5.41,Tokyo University of the Arts,Unknown,Comedy,"G - All Ages
Ishikeri is a Movie. Genre: Comedy. Produced by Tokyo University of the Arts, Studio: Unknown.",
6981,6266,Joseito,OVA,24 min.,5.62,Unknown,Toei Animation,"Drama, School, Slice of Life","PG-13 - Teens 13 or older
Joseito is a OVA. Genre: Drama, School, Slice of Life. Produced by Unknown, Studio: Toei Animation.",2006
6982,31377,Kataribe Shoujo Honoka,ONA,10 min.,5.54,Unknown,Ishikawa Pro,"Slice of Life, Supernatural","G - All Ages
Kataribe Shoujo Honoka is a ONA. Genre: Slice of Life, Supernatural. Produced by Unknown, Studio: Ishikawa Pro.",2015
